Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
8358,Shandong,China,2020-02-02,230.0,0.0
8359,Shandong,China,2020-02-03,259.0,0.0
8360,Shandong,China,2020-02-04,275.0,0.0
8361,Shandong,China,2020-02-05,307.0,0.0
8362,Shandong,China,2020-02-06,347.0,0.0
8363,Shandong,China,2020-02-07,386.0,0.0
8364,Shandong,China,2020-02-08,416.0,0.0
8365,Shandong,China,2020-02-09,444.0,1.0
8366,Shandong,China,2020-02-10,466.0,1.0
8367,Shandong,China,2020-02-11,487.0,1.0
8368,Shandong,China,2020-02-12,497.0,2.0
8369,Shandong,China,2020-02-13,509.0,2.0
8370,Shandong,China,2020-02-14,523.0,2.0
8371,Shandong,China,2020-02-15,532.0,2.0
8372,Shandong,China,2020-02-16,537.0,2.0
8373,Shandong,China,2020-02-17,541.0,2.0
8374,Shandong,China,2020-02-18,543.0,3.0
8375,Shandong,China,2020-02-19,544.0,3.0
8376,Shandong,China,2020-02-20,546.0,4.0
8377,Shandong,China,2020-02-21,749.0,4.0
8378,Shandong,China,2020-02-22,750.0,4.0
8379,Shandong,China,2020-02-23,754.0,4.0
8380,Shandong,China,2020-02-24,755.0,5.0
8381,Shandong,China,2020-02-25,756.0,6.0
8382,Shandong,China,2020-02-26,756.0,6.0
8383,Shandong,China,2020-02-27,756.0,6.0
8384,Shandong,China,2020-02-28,756.0,6.0
8385,Shandong,China,2020-02-29,756.0,6.0
8386,Shandong,China,2020-03-01,758.0,6.0
8387,Shandong,China,2020-03-02,758.0,6.0
8388,Shandong,China,2020-03-03,758.0,6.0
8389,Shandong,China,2020-03-04,758.0,6.0
8390,Shandong,China,2020-03-05,758.0,6.0
8391,Shandong,China,2020-03-06,758.0,6.0
8392,Shandong,China,2020-03-07,758.0,6.0
8393,Shandong,China,2020-03-08,758.0,6.0
8394,Shandong,China,2020-03-09,758.0,6.0
8395,Shandong,China,2020-03-10,758.0,6.0
8396,Shandong,China,2020-03-11,760.0,6.0
8397,Shandong,China,2020-03-12,760.0,6.0
8398,Shandong,China,2020-03-13,760.0,7.0
8399,Shandong,China,2020-03-14,760.0,7.0
8400,Shandong,China,2020-03-15,760.0,7.0
8401,Shandong,China,2020-03-16,760.0,7.0
8402,Shandong,China,2020-03-17,761.0,7.0
8403,Shandong,China,2020-03-18,761.0,7.0
8404,Shandong,China,2020-03-19,761.0,7.0
8405,Shandong,China,2020-03-20,762.0,7.0
8406,Shandong,China,2020-03-21,764.0,7.0
8407,Shandong,China,2020-03-22,767.0,7.0
8408,Shandong,China,2020-03-23,768.0,7.0
8409,Shandong,China,2020-03-24,768.0,7.0
8410,Shandong,China,2020-03-25,769.0,7.0
8411,Shandong,China,2020-03-26,771.0,7.0
8412,Shandong,China,2020-03-27,772.0,7.0
8413,Shandong,China,2020-03-28,772.0,7.0
8414,Shandong,China,2020-03-29,772.0,7.0
8415,Shandong,China,2020-03-30,773.0,7.0
8416,Shandong,China,2020-03-31,774.0,7.0
8417,Shandong,China,2020-04-01,774.0,7.0
8418,Shandong,China,2020-04-02,775.0,7.0
8419,Shandong,China,2020-04-03,778.0,7.0
8420,Shandong,China,2020-04-04,778.0,7.0
8421,Shandong,China,2020-04-05,779.0,7.0
8454,Shanghai,China,2020-01-22,9.0,0.0
8455,Shanghai,China,2020-01-23,16.0,0.0
8456,Shanghai,China,2020-01-24,20.0,0.0
8457,Shanghai,China,2020-01-25,33.0,0.0
8458,Shanghai,China,2020-01-26,40.0,1.0
8459,Shanghai,China,2020-01-27,53.0,1.0
8460,Shanghai,China,2020-01-28,66.0,1.0
8461,Shanghai,China,2020-01-29,96.0,1.0
8462,Shanghai,China,2020-01-30,112.0,1.0
8463,Shanghai,China,2020-01-31,135.0,1.0
8464,Shanghai,China,2020-02-01,169.0,1.0
8465,Shanghai,China,2020-02-02,182.0,1.0
8466,Shanghai,China,2020-02-03,203.0,1.0
8467,Shanghai,China,2020-02-04,219.0,1.0
8468,Shanghai,China,2020-02-05,243.0,1.0
8469,Shanghai,China,2020-02-06,257.0,1.0
8470,Shanghai,China,2020-02-07,277.0,1.0
8471,Shanghai,China,2020-02-08,286.0,1.0
8472,Shanghai,China,2020-02-09,293.0,1.0
8473,Shanghai,China,2020-02-10,299.0,1.0
8474,Shanghai,China,2020-02-11,303.0,1.0
8475,Shanghai,China,2020-02-12,311.0,1.0
8476,Shanghai,China,2020-02-13,315.0,1.0
8477,Shanghai,China,2020-02-14,318.0,1.0
8478,Shanghai,China,2020-02-15,326.0,1.0
8479,Shanghai,China,2020-02-16,328.0,1.0
8480,Shanghai,China,2020-02-17,333.0,1.0
8481,Shanghai,China,2020-02-18,333.0,1.0
8482,Shanghai,China,2020-02-19,333.0,2.0
8483,Shanghai,China,2020-02-20,334.0,2.0
8484,Shanghai,China,2020-02-21,334.0,2.0
8485,Shanghai,China,2020-02-22,335.0,3.0
8486,Shanghai,China,2020-02-23,335.0,3.0
8487,Shanghai,China,2020-02-24,335.0,3.0
8488,Shanghai,China,2020-02-25,336.0,3.0
8489,Shanghai,China,2020-02-26,337.0,3.0
8490,Shanghai,China,2020-02-27,337.0,3.0
8491,Shanghai,China,2020-02-28,337.0,3.0
8492,Shanghai,China,2020-02-29,337.0,3.0
8493,Shanghai,China,2020-03-01,337.0,3.0
8494,Shanghai,China,2020-03-02,337.0,3.0
8495,Shanghai,China,2020-03-03,338.0,3.0
8496,Shanghai,China,2020-03-04,338.0,3.0
8497,Shanghai,China,2020-03-05,339.0,3.0
8498,Shanghai,China,2020-03-06,342.0,3.0
8499,Shanghai,China,2020-03-07,342.0,3.0
8500,Shanghai,China,2020-03-08,342.0,3.0
8501,Shanghai,China,2020-03-09,342.0,3.0
8502,Shanghai,China,2020-03-10,344.0,3.0
8503,Shanghai,China,2020-03-11,344.0,3.0
8504,Shanghai,China,2020-03-12,344.0,3.0
8505,Shanghai,China,2020-03-13,346.0,3.0
8506,Shanghai,China,2020-03-14,353.0,3.0
8507,Shanghai,China,2020-03-15,353.0,3.0
8508,Shanghai,China,2020-03-16,355.0,3.0
8509,Shanghai,China,2020-03-17,358.0,3.0
8510,Shanghai,China,2020-03-18,361.0,3.0
8511,Shanghai,China,2020-03-19,363.0,3.0
8512,Shanghai,China,2020-03-20,371.0,3.0
8513,Shanghai,China,2020-03-21,380.0,3.0
8514,Shanghai,China,2020-03-22,404.0,4.0
8515,Shanghai,China,2020-03-23,404.0,4.0
8516,Shanghai,China,2020-03-24,414.0,4.0
8517,Shanghai,China,2020-03-25,433.0,5.0
8518,Shanghai,China,2020-03-26,451.0,5.0
8519,Shanghai,China,2020-03-27,468.0,5.0
8520,Shanghai,China,2020-03-28,485.0,5.0
8521,Shanghai,China,2020-03-29,492.0,5.0
8522,Shanghai,China,2020-03-30,498.0,5.0
8523,Shanghai,China,2020-03-31,509.0,5.0
8524,Shanghai,China,2020-04-01,516.0,6.0
8525,Shanghai,China,2020-04-02,522.0,6.0
8526,Shanghai,China,2020-04-03,526.0,6.0
8527,Shanghai,China,2020-04-04,529.0,6.0
8528,Shanghai,China,2020-04-05,531.0,6.0
8561,Shanxi,China,2020-01-22,1.0,0.0
8562,Shanxi,China,2020-01-23,1.0,0.0
8563,Shanxi,China,2020-01-24,1.0,0.0
8564,Shanxi,China,2020-01-25,6.0,0.0
8565,Shanxi,China,2020-01-26,9.0,0.0
8566,Shanxi,China,2020-01-27,13.0,0.0
8567,Shanxi,China,2020-01-28,27.0,0.0
8568,Shanxi,China,2020-01-29,27.0,0.0
8569,Shanxi,China,2020-01-30,35.0,0.0
8570,Shanxi,China,2020-01-31,39.0,0.0
8571,Shanxi,China,2020-02-01,47.0,0.0
8572,Shanxi,China,2020-02-02,66.0,0.0
8573,Shanxi,China,2020-02-03,74.0,0.0
8574,Shanxi,China,2020-02-04,81.0,0.0
8575,Shanxi,China,2020-02-05,81.0,0.0
8576,Shanxi,China,2020-02-06,96.0,0.0
8577,Shanxi,China,2020-02-07,104.0,0.0
8578,Shanxi,China,2020-02-08,115.0,0.0
8579,Shanxi,China,2020-02-09,119.0,0.0
8580,Shanxi,China,2020-02-10,119.0,0.0
8581,Shanxi,China,2020-02-11,124.0,0.0
8582,Shanxi,China,2020-02-12,126.0,0.0
8583,Shanxi,China,2020-02-13,126.0,0.0
8584,Shanxi,China,2020-02-14,127.0,0.0
8585,Shanxi,China,2020-02-15,128.0,0.0
8586,Shanxi,China,2020-02-16,129.0,0.0
8587,Shanxi,China,2020-02-17,130.0,0.0
8588,Shanxi,China,2020-02-18,131.0,0.0
8589,Shanxi,China,2020-02-19,131.0,0.0
8590,Shanxi,China,2020-02-20,132.0,0.0
8591,Shanxi,China,2020-02-21,132.0,0.0
8592,Shanxi,China,2020-02-22,132.0,0.0
8593,Shanxi,China,2020-02-23,132.0,0.0
8594,Shanxi,China,2020-02-24,133.0,0.0
8595,Shanxi,China,2020-02-25,133.0,0.0
8596,Shanxi,China,2020-02-26,133.0,0.0
8597,Shanxi,China,2020-02-27,133.0,0.0
8598,Shanxi,China,2020-02-28,133.0,0.0
8599,Shanxi,China,2020-02-29,133.0,0.0
8600,Shanxi,China,2020-03-01,133.0,0.0
8601,Shanxi,China,2020-03-02,133.0,0.0
8602,Shanxi,China,2020-03-03,133.0,0.0
8603,Shanxi,China,2020-03-04,133.0,0.0
8604,Shanxi,China,2020-03-05,133.0,0.0
8605,Shanxi,China,2020-03-06,133.0,0.0
8606,Shanxi,China,2020-03-07,133.0,0.0
8607,Shanxi,China,2020-03-08,133.0,0.0
8608,Shanxi,China,2020-03-09,133.0,0.0
8609,Shanxi,China,2020-03-10,133.0,0.0
8610,Shanxi,China,2020-03-11,133.0,0.0
8611,Shanxi,China,2020-03-12,133.0,0.0
8612,Shanxi,China,2020-03-13,133.0,0.0
8613,Shanxi,China,2020-03-14,133.0,0.0
8614,Shanxi,China,2020-03-15,133.0,0.0
8615,Shanxi,China,2020-03-16,133.0,0.0
8616,Shanxi,China,2020-03-17,133.0,0.0
8617,Shanxi,China,2020-03-18,133.0,0.0
8618,Shanxi,China,2020-03-19,133.0,0.0
8619,Shanxi,China,2020-03-20,133.0,0.0
8620,Shanxi,China,2020-03-21,133.0,0.0
8621,Shanxi,China,2020-03-22,133.0,0.0
8622,Shanxi,China,2020-03-23,134.0,0.0
8623,Shanxi,China,2020-03-24,134.0,0.0
8624,Shanxi,China,2020-03-25,134.0,0.0
8625,Shanxi,China,2020-03-26,135.0,0.0
8626,Shanxi,China,2020-03-27,135.0,0.0
8627,Shanxi,China,2020-03-28,135.0,0.0
8628,Shanxi,China,2020-03-29,136.0,0.0
8629,Shanxi,China,2020-03-30,136.0,0.0
8630,Shanxi,China,2020-03-31,136.0,0.0
8631,Shanxi,China,2020-04-01,137.0,0.0
8632,Shanxi,China,2020-04-02,137.0,0.0
8633,Shanxi,China,2020-04-03,137.0,0.0
8634,Shanxi,China,2020-04-04,137.0,0.0
8635,Shanxi,China,2020-04-05,138.0,0.0
8668,Sichuan,China,2020-01-22,5.0,0.0
8669,Sichuan,China,2020-01-23,8.0,0.0
8670,Sichuan,China,2020-01-24,15.0,0.0
8671,Sichuan,China,2020-01-25,28.0,0.0
8672,Sichuan,China,2020-01-26,44.0,0.0
8673,Sichuan,China,2020-01-27,69.0,0.0
8674,Sichuan,China,2020-01-28,90.0,0.0
8675,Sichuan,China,2020-01-29,108.0,1.0
8676,Sichuan,China,2020-01-30,142.0,1.0
8677,Sichuan,China,2020-01-31,177.0,1.0
8678,Sichuan,China,2020-02-01,207.0,1.0
8679,Sichuan,China,2020-02-02,231.0,1.0
8680,Sichuan,China,2020-02-03,254.0,1.0
8681,Sichuan,China,2020-02-04,282.0,1.0
8682,Sichuan,China,2020-02-05,301.0,1.0
8683,Sichuan,China,2020-02-06,321.0,1.0
8684,Sichuan,China,2020-02-07,344.0,1.0
8685,Sichuan,China,2020-02-08,364.0,1.0
8686,Sichuan,China,2020-02-09,386.0,1.0
8687,Sichuan,China,2020-02-10,405.0,1.0
8688,Sichuan,China,2020-02-11,417.0,1.0
8689,Sichuan,China,2020-02-12,436.0,1.0
8690,Sichuan,China,2020-02-13,451.0,1.0
8691,Sichuan,China,2020-02-14,463.0,1.0
8692,Sichuan,China,2020-02-15,470.0,1.0
8693,Sichuan,China,2020-02-16,481.0,3.0
8694,Sichuan,China,2020-02-17,495.0,3.0
8695,Sichuan,China,2020-02-18,508.0,3.0
8696,Sichuan,China,2020-02-19,514.0,3.0
8697,Sichuan,China,2020-02-20,520.0,3.0
8698,Sichuan,China,2020-02-21,525.0,3.0
8699,Sichuan,China,2020-02-22,526.0,3.0
8700,Sichuan,China,2020-02-23,526.0,3.0
8701,Sichuan,China,2020-02-24,527.0,3.0
8702,Sichuan,China,2020-02-25,529.0,3.0
8703,Sichuan,China,2020-02-26,531.0,3.0
8704,Sichuan,China,2020-02-27,534.0,3.0
8705,Sichuan,China,2020-02-28,538.0,3.0
8706,Sichuan,China,2020-02-29,538.0,3.0
8707,Sichuan,China,2020-03-01,538.0,3.0
8708,Sichuan,China,2020-03-02,538.0,3.0
8709,Sichuan,China,2020-03-03,538.0,3.0
8710,Sichuan,China,2020-03-04,538.0,3.0
8711,Sichuan,China,2020-03-05,539.0,3.0
8712,Sichuan,China,2020-03-06,539.0,3.0
8713,Sichuan,China,2020-03-07,539.0,3.0
8714,Sichuan,China,2020-03-08,539.0,3.0
8715,Sichuan,China,2020-03-09,539.0,3.0
8716,Sichuan,China,2020-03-10,539.0,3.0
8717,Sichuan,China,2020-03-11,539.0,3.0
8718,Sichuan,China,2020-03-12,539.0,3.0
8719,Sichuan,China,2020-03-13,539.0,3.0
8720,Sichuan,China,2020-03-14,539.0,3.0
8721,Sichuan,China,2020-03-15,539.0,3.0
8722,Sichuan,China,2020-03-16,539.0,3.0
8723,Sichuan,China,2020-03-17,540.0,3.0
8724,Sichuan,China,2020-03-18,540.0,3.0
8725,Sichuan,China,2020-03-19,540.0,3.0
8726,Sichuan,China,2020-03-20,541.0,3.0
8727,Sichuan,China,2020-03-21,542.0,3.0
8728,Sichuan,China,2020-03-22,543.0,3.0
8729,Sichuan,China,2020-03-23,543.0,3.0
8730,Sichuan,China,2020-03-24,545.0,3.0
8731,Sichuan,China,2020-03-25,547.0,3.0
8732,Sichuan,China,2020-03-26,547.0,3.0
8733,Sichuan,China,2020-03-27,548.0,3.0
8734,Sichuan,China,2020-03-28,548.0,3.0
8735,Sichuan,China,2020-03-29,550.0,3.0
8736,Sichuan,China,2020-03-30,550.0,3.0
8737,Sichuan,China,2020-03-31,550.0,3.0
8738,Sichuan,China,2020-04-01,552.0,3.0
8739,Sichuan,China,2020-04-02,554.0,3.0
8740,Sichuan,China,2020-04-03,555.0,3.0
8741,Sichuan,China,2020-04-04,557.0,3.0
8742,Sichuan,China,2020-04-05,558.0,3.0
8775,Tianjin,China,2020-01-22,4.0,0.0
8776,Tianjin,China,2020-01-23,4.0,0.0
8777,Tianjin,China,2020-01-24,8.0,0.0
8778,Tianjin,China,2020-01-25,10.0,0.0
8779,Tianjin,China,2020-01-26,14.0,0.0
8780,Tianjin,China,2020-01-27,23.0,0.0
8781,Tianjin,China,2020-01-28,24.0,0.0
8782,Tianjin,China,2020-01-29,27.0,0.0
8783,Tianjin,China,2020-01-30,31.0,0.0
8784,Tianjin,China,2020-01-31,32.0,0.0
8785,Tianjin,China,2020-02-01,41.0,0.0
8786,Tianjin,China,2020-02-02,48.0,0.0
8787,Tianjin,China,2020-02-03,60.0,0.0
8788,Tianjin,China,2020-02-04,67.0,0.0
8789,Tianjin,China,2020-02-05,69.0,1.0
8790,Tianjin,China,2020-02-06,79.0,1.0
8791,Tianjin,China,2020-02-07,81.0,1.0
8792,Tianjin,China,2020-02-08,88.0,1.0
8793,Tianjin,China,2020-02-09,91.0,1.0
8794,Tianjin,China,2020-02-10,95.0,1.0
8795,Tianjin,China,2020-02-11,106.0,2.0
8796,Tianjin,China,2020-02-12,112.0,2.0
8797,Tianjin,China,2020-02-13,119.0,3.0
8798,Tianjin,China,2020-02-14,120.0,3.0
8799,Tianjin,China,2020-02-15,122.0,3.0
8800,Tianjin,China,2020-02-16,124.0,3.0
8801,Tianjin,China,2020-02-17,125.0,3.0
8802,Tianjin,China,2020-02-18,128.0,3.0
8803,Tianjin,China,2020-02-19,130.0,3.0
8804,Tianjin,China,2020-02-20,131.0,3.0
8805,Tianjin,China,2020-02-21,132.0,3.0
8806,Tianjin,China,2020-02-22,135.0,3.0
8807,Tianjin,China,2020-02-23,135.0,3.0
8808,Tianjin,China,2020-02-24,135.0,3.0
8809,Tianjin,China,2020-02-25,135.0,3.0
8810,Tianjin,China,2020-02-26,135.0,3.0
8811,Tianjin,China,2020-02-27,136.0,3.0
8812,Tianjin,China,2020-02-28,136.0,3.0
8813,Tianjin,China,2020-02-29,136.0,3.0
8814,Tianjin,China,2020-03-01,136.0,3.0
8815,Tianjin,China,2020-03-02,136.0,3.0
8816,Tianjin,China,2020-03-03,136.0,3.0
8817,Tianjin,China,2020-03-04,136.0,3.0
8818,Tianjin,China,2020-03-05,136.0,3.0
8819,Tianjin,China,2020-03-06,136.0,3.0
8820,Tianjin,China,2020-03-07,136.0,3.0
8821,Tianjin,China,2020-03-08,136.0,3.0
8822,Tianjin,China,2020-03-09,136.0,3.0
8823,Tianjin,China,2020-03-10,136.0,3.0
8824,Tianjin,China,2020-03-11,136.0,3.0
8825,Tianjin,China,2020-03-12,136.0,3.0
8826,Tianjin,China,2020-03-13,136.0,3.0
8827,Tianjin,China,2020-03-14,136.0,3.0
8828,Tianjin,China,2020-03-15,136.0,3.0
8829,Tianjin,China,2020-03-16,136.0,3.0
8830,Tianjin,China,2020-03-17,136.0,3.0
8831,Tianjin,China,2020-03-18,136.0,3.0
8832,Tianjin,China,2020-03-19,137.0,3.0
8833,Tianjin,China,2020-03-20,137.0,3.0
8834,Tianjin,China,2020-03-21,137.0,3.0
8835,Tianjin,China,2020-03-22,137.0,3.0
8836,Tianjin,China,2020-03-23,141.0,3.0
8837,Tianjin,China,2020-03-24,145.0,3.0
8838,Tianjin,China,2020-03-25,145.0,3.0
8839,Tianjin,China,2020-03-26,151.0,3.0
8840,Tianjin,China,2020-03-27,155.0,3.0
8841,Tianjin,China,2020-03-28,161.0,3.0
8842,Tianjin,China,2020-03-29,166.0,3.0
8843,Tianjin,China,2020-03-30,174.0,3.0
8844,Tianjin,China,2020-03-31,174.0,3.0
8845,Tianjin,China,2020-04-01,176.0,3.0
8846,Tianjin,China,2020-04-02,176.0,3.0
8847,Tianjin,China,2020-04-03,180.0,3.0
8848,Tianjin,China,2020-04-04,180.0,3.0
8849,Tianjin,China,2020-04-05,180.0,3.0
8882,Tibet,China,2020-01-22,0.0,0.0
8883,Tibet,China,2020-01-23,0.0,0.0
8884,Tibet,China,2020-01-24,0.0,0.0
8885,Tibet,China,2020-01-25,0.0,0.0
8886,Tibet,China,2020-01-26,0.0,0.0
8887,Tibet,China,2020-01-27,0.0,0.0
8888,Tibet,China,2020-01-28,0.0,0.0
8889,Tibet,China,2020-01-29,0.0,0.0
8890,Tibet,China,2020-01-30,1.0,0.0
8891,Tibet,China,2020-01-31,1.0,0.0
8892,Tibet,China,2020-02-01,1.0,0.0
8893,Tibet,China,2020-02-02,1.0,0.0
8894,Tibet,China,2020-02-03,1.0,0.0
8895,Tibet,China,2020-02-04,1.0,0.0
8896,Tibet,China,2020-02-05,1.0,0.0
8897,Tibet,China,2020-02-06,1.0,0.0
8898,Tibet,China,2020-02-07,1.0,0.0
8899,Tibet,China,2020-02-08,1.0,0.0
8900,Tibet,China,2020-02-09,1.0,0.0
8901,Tibet,China,2020-02-10,1.0,0.0
8902,Tibet,China,2020-02-11,1.0,0.0
8903,Tibet,China,2020-02-12,1.0,0.0
8904,Tibet,China,2020-02-13,1.0,0.0
8905,Tibet,China,2020-02-14,1.0,0.0
8906,Tibet,China,2020-02-15,1.0,0.0
8907,Tibet,China,2020-02-16,1.0,0.0
8908,Tibet,China,2020-02-17,1.0,0.0
8909,Tibet,China,2020-02-18,1.0,0.0
8910,Tibet,China,2020-02-19,1.0,0.0
8911,Tibet,China,2020-02-20,1.0,0.0
8912,Tibet,China,2020-02-21,1.0,0.0
8913,Tibet,China,2020-02-22,1.0,0.0
8914,Tibet,China,2020-02-23,1.0,0.0
8915,Tibet,China,2020-02-24,1.0,0.0
8916,Tibet,China,2020-02-25,1.0,0.0
8917,Tibet,China,2020-02-26,1.0,0.0
8918,Tibet,China,2020-02-27,1.0,0.0
8919,Tibet,China,2020-02-28,1.0,0.0
8920,Tibet,China,2020-02-29,1.0,0.0
8921,Tibet,China,2020-03-01,1.0,0.0
8922,Tibet,China,2020-03-02,1.0,0.0
8923,Tibet,China,2020-03-03,1.0,0.0
8924,Tibet,China,2020-03-04,1.0,0.0
8925,Tibet,China,2020-03-05,1.0,0.0
8926,Tibet,China,2020-03-06,1.0,0.0
8927,Tibet,China,2020-03-07,1.0,0.0
8928,Tibet,China,2020-03-08,1.0,0.0
8929,Tibet,China,2020-03-09,1.0,0.0
8930,Tibet,China,2020-03-10,1.0,0.0
8931,Tibet,China,2020-03-11,1.0,0.0
8932,Tibet,China,2020-03-12,1.0,0.0
8933,Tibet,China,2020-03-13,1.0,0.0
8934,Tibet,China,2020-03-14,1.0,0.0
8935,Tibet,China,2020-03-15,1.0,0.0
8936,Tibet,China,2020-03-16,1.0,0.0
8937,Tibet,China,2020-03-17,1.0,0.0
8938,Tibet,China,2020-03-18,1.0,0.0
8939,Tibet,China,2020-03-19,1.0,0.0
8940,Tibet,China,2020-03-20,1.0,0.0
8941,Tibet,China,2020-03-21,1.0,0.0
8942,Tibet,China,2020-03-22,1.0,0.0
8943,Tibet,China,2020-03-23,1.0,0.0
8944,Tibet,China,2020-03-24,1.0,0.0
8945,Tibet,China,2020-03-25,1.0,0.0
8946,Tibet,China,2020-03-26,1.0,0.0
8947,Tibet,China,2020-03-27,1.0,0.0
8948,Tibet,China,2020-03-28,1.0,0.0
8949,Tibet,China,2020-03-29,1.0,0.0
8950,Tibet,China,2020-03-30,1.0,0.0
8951,Tibet,China,2020-03-31,1.0,0.0
8952,Tibet,China,2020-04-01,1.0,0.0
8953,Tibet,China,2020-04-02,1.0,0.0
8954,Tibet,China,2020-04-03,1.0,0.0
8955,Tibet,China,2020-04-04,1.0,0.0
8956,Tibet,China,2020-04-05,1.0,0.0
8989,Xinjiang,China,2020-01-22,0.0,0.0
8990,Xinjiang,China,2020-01-23,2.0,0.0
8991,Xinjiang,China,2020-01-24,2.0,0.0
8992,Xinjiang,China,2020-01-25,3.0,0.0
8993,Xinjiang,China,2020-01-26,4.0,0.0
8994,Xinjiang,China,2020-01-27,5.0,0.0
8995,Xinjiang,China,2020-01-28,10.0,0.0
8996,Xinjiang,China,2020-01-29,13.0,0.0
8997,Xinjiang,China,2020-01-30,14.0,0.0
8998,Xinjiang,China,2020-01-31,17.0,0.0
8999,Xinjiang,China,2020-02-01,18.0,0.0
9000,Xinjiang,China,2020-02-02,21.0,0.0
9001,Xinjiang,China,2020-02-03,24.0,0.0
9002,Xinjiang,China,2020-02-04,29.0,0.0
9003,Xinjiang,China,2020-02-05,32.0,0.0
9004,Xinjiang,China,2020-02-06,36.0,0.0
9005,Xinjiang,China,2020-02-07,39.0,0.0
9006,Xinjiang,China,2020-02-08,42.0,0.0
9007,Xinjiang,China,2020-02-09,45.0,0.0
9008,Xinjiang,China,2020-02-10,49.0,0.0
9009,Xinjiang,China,2020-02-11,55.0,0.0
9010,Xinjiang,China,2020-02-12,59.0,0.0
9011,Xinjiang,China,2020-02-13,63.0,1.0
9012,Xinjiang,China,2020-02-14,65.0,1.0
9013,Xinjiang,China,2020-02-15,70.0,1.0
9014,Xinjiang,China,2020-02-16,71.0,1.0
9015,Xinjiang,China,2020-02-17,75.0,1.0
9016,Xinjiang,China,2020-02-18,76.0,1.0
9017,Xinjiang,China,2020-02-19,76.0,1.0
9018,Xinjiang,China,2020-02-20,76.0,1.0
9019,Xinjiang,China,2020-02-21,76.0,1.0
9020,Xinjiang,China,2020-02-22,76.0,2.0
9021,Xinjiang,China,2020-02-23,76.0,2.0
9022,Xinjiang,China,2020-02-24,76.0,2.0
9023,Xinjiang,China,2020-02-25,76.0,2.0
9024,Xinjiang,China,2020-02-26,76.0,2.0
9025,Xinjiang,China,2020-02-27,76.0,2.0
9026,Xinjiang,China,2020-02-28,76.0,3.0
9027,Xinjiang,China,2020-02-29,76.0,3.0
9028,Xinjiang,China,2020-03-01,76.0,3.0
9029,Xinjiang,China,2020-03-02,76.0,3.0
9030,Xinjiang,China,2020-03-03,76.0,3.0
9031,Xinjiang,China,2020-03-04,76.0,3.0
9032,Xinjiang,China,2020-03-05,76.0,3.0
9033,Xinjiang,China,2020-03-06,76.0,3.0
9034,Xinjiang,China,2020-03-07,76.0,3.0
9035,Xinjiang,China,2020-03-08,76.0,3.0
9036,Xinjiang,China,2020-03-09,76.0,3.0
9037,Xinjiang,China,2020-03-10,76.0,3.0
9038,Xinjiang,China,2020-03-11,76.0,3.0
9039,Xinjiang,China,2020-03-12,76.0,3.0
9040,Xinjiang,China,2020-03-13,76.0,3.0
9041,Xinjiang,China,2020-03-14,76.0,3.0
9042,Xinjiang,China,2020-03-15,76.0,3.0
9043,Xinjiang,China,2020-03-16,76.0,3.0
9044,Xinjiang,China,2020-03-17,76.0,3.0
9045,Xinjiang,China,2020-03-18,76.0,3.0
9046,Xinjiang,China,2020-03-19,76.0,3.0
9047,Xinjiang,China,2020-03-20,76.0,3.0
9048,Xinjiang,China,2020-03-21,76.0,3.0
9049,Xinjiang,China,2020-03-22,76.0,3.0
9050,Xinjiang,China,2020-03-23,76.0,3.0
9051,Xinjiang,China,2020-03-24,76.0,3.0
9052,Xinjiang,China,2020-03-25,76.0,3.0
9053,Xinjiang,China,2020-03-26,76.0,3.0
9054,Xinjiang,China,2020-03-27,76.0,3.0
9055,Xinjiang,China,2020-03-28,76.0,3.0
9056,Xinjiang,China,2020-03-29,76.0,3.0
9057,Xinjiang,China,2020-03-30,76.0,3.0
9058,Xinjiang,China,2020-03-31,76.0,3.0
9059,Xinjiang,China,2020-04-01,76.0,3.0
9060,Xinjiang,China,2020-04-02,76.0,3.0
9061,Xinjiang,China,2020-04-03,76.0,3.0
9062,Xinjiang,China,2020-04-04,76.0,3.0
9063,Xinjiang,China,2020-04-05,76.0,3.0
9096,Yunnan,China,2020-01-22,1.0,0.0
9097,Yunnan,China,2020-01-23,2.0,0.0
9098,Yunnan,China,2020-01-24,5.0,0.0
9099,Yunnan,China,2020-01-25,11.0,0.0
9100,Yunnan,China,2020-01-26,16.0,0.0
9101,Yunnan,China,2020-01-27,26.0,0.0
9102,Yunnan,China,2020-01-28,44.0,0.0
9103,Yunnan,China,2020-01-29,55.0,0.0
9104,Yunnan,China,2020-01-30,70.0,0.0
9105,Yunnan,China,2020-01-31,83.0,0.0
9106,Yunnan,China,2020-02-01,93.0,0.0
9107,Yunnan,China,2020-02-02,105.0,0.0
9108,Yunnan,China,2020-02-03,117.0,0.0
9109,Yunnan,China,2020-02-04,122.0,0.0
9110,Yunnan,China,2020-02-05,128.0,0.0
9111,Yunnan,China,2020-02-06,133.0,0.0
9112,Yunnan,China,2020-02-07,138.0,0.0
9113,Yunnan,China,2020-02-08,138.0,0.0
9114,Yunnan,China,2020-02-09,141.0,0.0
9115,Yunnan,China,2020-02-10,149.0,0.0
9116,Yunnan,China,2020-02-11,153.0,0.0
9117,Yunnan,China,2020-02-12,154.0,0.0
9118,Yunnan,China,2020-02-13,156.0,0.0
9119,Yunnan,China,2020-02-14,162.0,0.0
9120,Yunnan,China,2020-02-15,168.0,0.0
