,Airline,Airline ID,Source Airport,Source Airport ID,Dest Airport,Dest Airport ID,Codeshare,Stops,equipment
56632,UA,5209,IAD,3714,GCM,1926,,0,738
56633,UA,5209,IAD,3714,GRR,3685,Y,0,ER4 ERJ CR7
56634,UA,5209,IAD,3714,GRU,2564,,0,777
56635,UA,5209,IAD,3714,GSO,4008,Y,0,CRJ ERJ
56636,UA,5209,IAD,3714,GSP,4034,Y,0,CRJ ER4 ERJ
56637,UA,5209,IAD,3714,GUA,1767,,0,738
56638,UA,5209,IAD,3714,GVA,1665,,0,763
56639,UA,5209,IAD,3714,HNL,3728,,0,764
56640,UA,5209,IAD,3714,HSV,4113,Y,0,ERJ CRJ
56641,UA,5209,IAD,3714,IAH,3550,,0,320 738 763 739 73G
56642,UA,5209,IAD,3714,IND,3585,Y,0,CR7 ERJ E70
56643,UA,5209,IAD,3714,JAX,3712,Y,0,ERJ CR7
56644,UA,5209,IAD,3714,JFK,3797,Y,0,CRJ
56645,UA,5209,IAD,3714,JST,4169,Y,0,SF3
56646,UA,5209,IAD,3714,KWI,2176,,0,777
56647,UA,5209,IAD,3714,LAS,3877,,0,320 752
56648,UA,5209,IAD,3714,LAX,3484,,0,753 320 319 752 739 738
56649,UA,5209,IAD,3714,LGA,3697,Y,0,CRJ ERJ E70 CR7
56650,UA,5209,IAD,3714,LHR,507,,0,752 777
56651,UA,5209,IAD,3714,LWB,6958,Y,0,SF3
56652,UA,5209,IAD,3714,MAN,478,,0,752
56653,UA,5209,IAD,3714,MBJ,1780,,0,738
56654,UA,5209,IAD,3714,MCI,3458,Y,0,CR7 ERJ
56655,UA,5209,IAD,3714,MCO,3878,,0,320 738 739 752
56656,UA,5209,IAD,3714,MDT,3542,Y,0,ER4
56657,UA,5209,IAD,3714,MEX,1824,,0,320 73G
56658,UA,5209,IAD,3714,MGW,4284,Y,0,SF3
56659,UA,5209,IAD,3714,MIA,3576,,0,319
56660,UA,5209,IAD,3714,MSP,3858,Y,0,CR7
56661,UA,5209,IAD,3714,MSY,3861,,0,738 739
56662,UA,5209,IAD,3714,MUC,346,,0,764
56663,UA,5209,IAD,3714,NRT,2279,,0,777
56664,UA,5209,IAD,3714,OKC,3863,Y,0,E70 ERJ CR7
56665,UA,5209,IAD,3714,OMA,3454,Y,0,CR7
56666,UA,5209,IAD,3714,ORD,3830,,0,319 320 752 753 739 738
56667,UA,5209,IAD,3714,ORF,3611,Y,0,CRJ ERJ ER4 CR7 DH4
56668,UA,5209,IAD,3714,PDX,3720,,0,752 739 738 73G
56669,UA,5209,IAD,3714,PEK,3364,,0,777
56670,UA,5209,IAD,3714,PHL,3752,Y,0,ER4
56671,UA,5209,IAD,3714,PHX,3462,,0,320
56672,UA,5209,IAD,3714,PIT,3570,Y,0,E70 ERJ DH4 CR7
56673,UA,5209,IAD,3714,PTY,1871,,0,73G
56674,UA,5209,IAD,3714,PUJ,1760,,0,739
56675,UA,5209,IAD,3714,PVD,3641,Y,0,DH4 CR7 DH2 CRJ
56676,UA,5209,IAD,3714,PWM,3862,Y,0,CRJ ER4
56677,UA,5209,IAD,3714,RDU,3626,,0,320 738
56678,UA,5209,IAD,3714,RIC,3608,Y,0,ERJ CR7
56679,UA,5209,IAD,3714,ROA,4016,Y,0,ER4 DH2
56680,UA,5209,IAD,3714,ROC,3622,Y,0,DH2 ERJ CRJ
56681,UA,5209,IAD,3714,SAN,3731,,0,739 738 320 752 319
56682,UA,5209,IAD,3714,SAT,3621,Y,0,CR7 E70
56683,UA,5209,IAD,3714,SAV,3613,Y,0,CRJ ERJ CR7
56684,UA,5209,IAD,3714,SCE,4318,Y,0,DH2
56685,UA,5209,IAD,3714,SDF,4014,Y,0,ERJ
56686,UA,5209,IAD,3714,SEA,3577,,0,739 752 320
56687,UA,5209,IAD,3714,SFO,3469,,0,752 320 753 738 739 319
56688,UA,5209,IAD,3714,SHD,7062,Y,0,SF3
56689,UA,5209,IAD,3714,SJO,1885,,0,738
56690,UA,5209,IAD,3714,SJU,2890,,0,739 738
56691,UA,5209,IAD,3714,SMF,3817,,0,320
56692,UA,5209,IAD,3714,STL,3678,Y,0,ER4 CR7
56693,UA,5209,IAD,3714,STT,2883,,0,73G
56694,UA,5209,IAD,3714,SXM,2899,,0,73G
56695,UA,5209,IAD,3714,SYR,3745,Y,0,CRJ DH4 ERJ ER4 DH2
56696,UA,5209,IAD,3714,TPA,3646,,0,320 738 739
56697,UA,5209,IAD,3714,TUL,3855,Y,0,ERJ CR7
56698,UA,5209,IAD,3714,TYS,3676,Y,0,ERJ
56699,UA,5209,IAD,3714,VIE,1613,Y,0,763
56700,UA,5209,IAD,3714,YOW,100,Y,0,ERJ E70
56701,UA,5209,IAD,3714,YUL,146,Y,0,ERJ CRJ
56702,UA,5209,IAD,3714,YYZ,193,Y,0,ERJ CRJ CR7 DH4
56703,UA,5209,IAD,3714,ZRH,1678,,0,763 764
56704,UA,5209,IAH,3550,ABQ,4019,,0,320 738 73G
56705,UA,5209,IAH,3550,ACA,1783,Y,0,ERJ
56706,UA,5209,IAH,3550,ACY,3524,Y,0,ERJ
56707,UA,5209,IAH,3550,AEX,3852,Y,0,ERJ
56708,UA,5209,IAH,3550,AGU,1785,Y,0,ERJ
56709,UA,5209,IAH,3550,AMA,3840,Y,0,ERJ
56710,UA,5209,IAH,3550,AMS,580,,0,777
56711,UA,5209,IAH,3550,ATL,3682,Y,0,CRJ ERJ E70
56712,UA,5209,IAH,3550,AUS,3673,,0,319 73G 738 739 320
56713,UA,5209,IAH,3550,BFL,3558,Y,0,CR7
56714,UA,5209,IAH,3550,BHM,3811,Y,0,CRJ ERJ
56715,UA,5209,IAH,3550,BJX,1815,Y,0,ERJ
56716,UA,5209,IAH,3550,BNA,3690,Y,0,ERJ
56717,UA,5209,IAH,3550,BOG,2709,,0,752 73G
56718,UA,5209,IAH,3550,BON,2896,,0,738
56719,UA,5209,IAH,3550,BOS,3448,,0,739 738 320 752 73G 319
56720,UA,5209,IAH,3550,BRO,3738,Y,0,ERJ
56721,UA,5209,IAH,3550,BTR,3846,Y,0,ERJ
56722,UA,5209,IAH,3550,BWI,3849,,0,73G 739 320 738 319
56723,UA,5209,IAH,3550,BZE,1957,,0,73G 738
56724,UA,5209,IAH,3550,CAE,3561,Y,0,ERJ
56725,UA,5209,IAH,3550,CCS,2851,,0,739
56726,UA,5209,IAH,3550,CHS,3806,Y,0,ERJ
56727,UA,5209,IAH,3550,CLE,3486,,0,320 738 73G
56728,UA,5209,IAH,3550,CLL,3715,Y,0,ERJ
56729,UA,5209,IAH,3550,CLT,3876,Y,0,ERJ E70
56730,UA,5209,IAH,3550,CME,1789,Y,0,ERJ
56731,UA,5209,IAH,3550,CMH,3759,Y,0,ERJ E70
56732,UA,5209,IAH,3550,COS,3819,Y,0,CRJ CR7 ERJ
56733,UA,5209,IAH,3550,CRP,3744,Y,0,ERJ
56734,UA,5209,IAH,3550,CRW,4285,Y,0,ERJ
56735,UA,5209,IAH,3550,CUN,1852,,0,739 738
56736,UA,5209,IAH,3550,CUU,1797,Y,0,ERJ
56737,UA,5209,IAH,3550,CVG,3488,Y,0,ERJ CR7
56738,UA,5209,IAH,3550,CZM,1800,,0,738 739
56739,UA,5209,IAH,3550,DAL,3502,Y,0,ERJ
56740,UA,5209,IAH,3550,DCA,3520,,0,73G 319 738 320
56741,UA,5209,IAH,3550,DEN,3751,,0,320 752 788 738 739 753 319
56742,UA,5209,IAH,3550,DFW,3670,Y,0,ERJ E70 CRJ CR7
56743,UA,5209,IAH,3550,DGO,1801,Y,0,ERJ
56744,UA,5209,IAH,3550,DSM,3729,Y,0,ERJ CRJ
56745,UA,5209,IAH,3550,DTW,3645,,0,319 320 73G
56746,UA,5209,IAH,3550,ELP,3559,Y,0,ERJ CRJ
56747,UA,5209,IAH,3550,EWR,3494,,0,739 73G 738 320 752 319
56748,UA,5209,IAH,3550,EZE,3988,,0,763
56749,UA,5209,IAH,3550,FLL,3533,,0,739 320 73G 738 752
56750,UA,5209,IAH,3550,FRA,340,,0,763
56751,UA,5209,IAH,3550,GCM,1926,,0,739 738
56752,UA,5209,IAH,3550,GDL,1804,,0,319 73G
56753,UA,5209,IAH,3550,GIG,2560,,0,777
56754,UA,5209,IAH,3550,GJT,4063,Y,0,ERJ
56755,UA,5209,IAH,3550,GPT,4038,Y,0,ERJ
56756,UA,5209,IAH,3550,GRK,3775,Y,0,ERJ
56757,UA,5209,IAH,3550,GRR,3685,Y,0,ERJ CRJ
56758,UA,5209,IAH,3550,GRU,2564,,0,763
56759,UA,5209,IAH,3550,GSP,4034,Y,0,ERJ
56760,UA,5209,IAH,3550,GUA,1767,,0,738
56761,UA,5209,IAH,3550,HNL,3728,,0,764
56762,UA,5209,IAH,3550,HOB,3749,Y,0,ERJ
56763,UA,5209,IAH,3550,HRL,3560,Y,0,ERJ CRJ
56764,UA,5209,IAH,3550,HSV,4113,Y,0,ERJ
56765,UA,5209,IAH,3550,HUX,1786,Y,0,ERJ
56766,UA,5209,IAH,3550,IAD,3714,,0,738 763 739 320 319
56767,UA,5209,IAH,3550,ICT,3457,Y,0,CRJ ERJ
56768,UA,5209,IAH,3550,IND,3585,,0,319
56769,UA,5209,IAH,3550,JAN,3580,Y,0,ERJ
56770,UA,5209,IAH,3550,JAX,3712,Y,0,ERJ
56771,UA,5209,IAH,3550,LAS,3877,,0,320 739 73G 738 319 752
56772,UA,5209,IAH,3550,LAX,3484,,0,752 739 738 753 320 319
56773,UA,5209,IAH,3550,LBB,3829,Y,0,ERJ
56774,UA,5209,IAH,3550,LCH,3513,Y,0,ERJ
56775,UA,5209,IAH,3550,LEX,4017,Y,0,ERJ
56776,UA,5209,IAH,3550,LFT,3493,Y,0,ERJ
56777,UA,5209,IAH,3550,LGA,3697,,0,320 738 73G 319
56778,UA,5209,IAH,3550,LHR,507,,0,763 788
56779,UA,5209,IAH,3550,LIM,2789,,0,763
56780,UA,5209,IAH,3550,LIR,1881,,0,739 738
56781,UA,5209,IAH,3550,LIT,3660,Y,0,ERJ CRJ
56782,UA,5209,IAH,3550,LOS,273,,0,788
56783,UA,5209,IAH,3550,LRD,3691,Y,0,ERJ
56784,UA,5209,IAH,3550,MAF,3652,Y,0,CRJ ERJ
56785,UA,5209,IAH,3550,MBJ,1780,,0,739 738
56786,UA,5209,IAH,3550,MCI,3458,Y,0,ERJ E70 CRJ CR7
56787,UA,5209,IAH,3550,MCO,3878,,0,739 738 320 73G 753
56788,UA,5209,IAH,3550,MEM,3473,Y,0,ERJ ER4 CRJ
56789,UA,5209,IAH,3550,MEX,1824,,0,320 319 73G
56790,UA,5209,IAH,3550,MFE,3826,Y,0,ERJ CRJ
56791,UA,5209,IAH,3550,MGA,1863,,0,738 739
56792,UA,5209,IAH,3550,MIA,3576,,0,319 738 73G 320 739
56793,UA,5209,IAH,3550,MID,1819,,0,73G
56794,UA,5209,IAH,3550,MKE,3717,Y,0,ERJ CRJ
56795,UA,5209,IAH,3550,MLM,1821,Y,0,ERJ
56796,UA,5209,IAH,3550,MLU,3732,Y,0,ERJ
56797,UA,5209,IAH,3550,MOB,3782,Y,0,ERJ
56798,UA,5209,IAH,3550,MSP,3858,Y,0,ERJ E70 CR7
56799,UA,5209,IAH,3550,MSY,3861,,0,320 73G 738 319
56800,UA,5209,IAH,3550,MTY,1825,Y,0,ERJ
56801,UA,5209,IAH,3550,MUC,346,,0,764
56802,UA,5209,IAH,3550,NAS,1953,,0,320 738 739
56803,UA,5209,IAH,3550,NRT,2279,,0,777
56804,UA,5209,IAH,3550,OAX,1829,Y,0,ERJ
56805,UA,5209,IAH,3550,OKC,3863,,0,319 320 739
56806,UA,5209,IAH,3550,OMA,3454,Y,0,ERJ E70
56807,UA,5209,IAH,3550,ONT,3734,Y,0,CR7
56808,UA,5209,IAH,3550,ORD,3830,,0,752 739 73G 319 738 320 753
56809,UA,5209,IAH,3550,ORF,3611,Y,0,ERJ
56810,UA,5209,IAH,3550,PBC,1831,Y,0,ERJ
56811,UA,5209,IAH,3550,PBI,3722,,0,320
56812,UA,5209,IAH,3550,PDX,3720,,0,320 319 739 738
56813,UA,5209,IAH,3550,PEK,3364,Y,0,773
56814,UA,5209,IAH,3550,PHL,3752,,0,73G 319 739 738 320
56815,UA,5209,IAH,3550,PHX,3462,,0,320 738 739 319 73G
56816,UA,5209,IAH,3550,PIT,3570,,0,319 320 738 73G
56817,UA,5209,IAH,3550,PNS,3564,Y,0,ERJ
56818,UA,5209,IAH,3550,POS,2902,,0,738
56819,UA,5209,IAH,3550,PSP,3839,Y,0,CR7
56820,UA,5209,IAH,3550,PTY,1871,,0,739
56821,UA,5209,IAH,3550,PVR,1836,,0,738
56822,UA,5209,IAH,3550,QRO,1838,Y,0,ERJ CR7
56823,UA,5209,IAH,3550,RDU,3626,,0,73G
56824,UA,5209,IAH,3550,RIC,3608,Y,0,ERJ
56825,UA,5209,IAH,3550,RSW,3793,,0,738
56826,UA,5209,IAH,3550,RTB,1774,,0,739 738 73G
56827,UA,5209,IAH,3550,SAL,1892,,0,738
56828,UA,5209,IAH,3550,SAN,3731,,0,320 738 739 319
56829,UA,5209,IAH,3550,SAP,1772,,0,738
56830,UA,5209,IAH,3550,SAT,3621,,0,738 319 73G 739 320
56831,UA,5209,IAH,3550,SAV,3613,Y,0,ERJ
56832,UA,5209,IAH,3550,SDF,4014,Y,0,E70 ERJ CRJ
56833,UA,5209,IAH,3550,SEA,3577,,0,319 320 739 738
56834,UA,5209,IAH,3550,SFO,3469,,0,319 739 738 320 788 73G 752
56835,UA,5209,IAH,3550,SHV,3609,Y,0,ERJ
56836,UA,5209,IAH,3550,SJC,3748,,0,319 320 739 738
56837,UA,5209,IAH,3550,SJD,1840,,0,320 739
56838,UA,5209,IAH,3550,SJO,1885,,0,738
56839,UA,5209,IAH,3550,SJU,2890,,0,739 738
56840,UA,5209,IAH,3550,SLC,3536,Y,0,ERJ CR7 E70
56841,UA,5209,IAH,3550,SLP,1842,Y,0,ERJ
56842,UA,5209,IAH,3550,SLW,1810,Y,0,ERJ
56843,UA,5209,IAH,3550,SMF,3817,,0,739 320 738
56844,UA,5209,IAH,3550,SNA,3867,,0,738 320 319 73G
56845,UA,5209,IAH,3550,STL,3678,Y,0,ER4 ERJ
56846,UA,5209,IAH,3550,TAM,1848,Y,0,CR7 ERJ
56847,UA,5209,IAH,3550,TGU,1776,,0,73G
56848,UA,5209,IAH,3550,TPA,3646,,0,739 738 320
56849,UA,5209,IAH,3550,TRC,1845,Y,0,ERJ
56850,UA,5209,IAH,3550,TUL,3855,Y,0,CRJ ERJ CR7
56851,UA,5209,IAH,3550,TUS,3636,Y,0,ERJ CR7
56852,UA,5209,IAH,3550,TYR,3848,Y,0,ERJ
56853,UA,5209,IAH,3550,TYS,3676,Y,0,ERJ
56854,UA,5209,IAH,3550,UIO,2688,,0,73G 738
56855,UA,5209,IAH,3550,VER,1854,Y,0,ERJ
56856,UA,5209,IAH,3550,VPS,3873,Y,0,ERJ
56857,UA,5209,IAH,3550,VSA,1853,Y,0,CR7
56858,UA,5209,IAH,3550,XNA,4356,Y,0,CRJ ERJ
56859,UA,5209,IAH,3550,YEG,49,,0,738 320 73G 319
56860,UA,5209,IAH,3550,YUL,146,Y,0,E70
56861,UA,5209,IAH,3550,YVR,156,,0,320 319 739
56862,UA,5209,IAH,3550,YYC,178,,0,738 320 739
56863,UA,5209,IAH,3550,YYZ,193,Y,0,CRA ERJ CR7
56864,UA,5209,IAH,3550,ZIH,1856,Y,0,ERJ
56865,UA,5209,IAH,3550,ZLO,1858,Y,0,ERJ
56866,UA,5209,ICN,3930,JFK,3797,Y,0,77W
56867,UA,5209,ICN,3930,LAX,3484,Y,0,744 77L
56868,UA,5209,ICN,3930,NRT,2279,,0,738
56869,UA,5209,ICN,3930,REP,3035,Y,0,321
56870,UA,5209,ICN,3930,SEA,3577,Y,0,333
56871,UA,5209,ICN,3930,SFO,3469,,0,744
56872,UA,5209,ICT,3457,DEN,3751,,0,319 DH4 738
56873,UA,5209,ICT,3457,IAH,3550,Y,0,ERJ CRJ CR7
56874,UA,5209,ICT,3457,LAX,3484,Y,0,CR7
56875,UA,5209,ICT,3457,ORD,3830,Y,0,ER4 ERJ CR7 CRJ
56876,UA,5209,IDA,4100,DEN,3751,Y,0,CRJ
56877,UA,5209,IGM,6132,PGA,4124,Y,0,BE1
56878,UA,5209,IND,3585,CLE,3486,Y,0,E70 DH3 ERJ
56879,UA,5209,IND,3585,DEN,3751,Y,0,E70 ERJ
56880,UA,5209,IND,3585,EWR,3494,Y,0,ERJ E70
56881,UA,5209,IND,3585,IAD,3714,Y,0,E70 ERJ CR7
56882,UA,5209,IND,3585,IAH,3550,,0,319
56883,UA,5209,IND,3585,ORD,3830,Y,0,ERJ E70 CR7 CRJ
56884,UA,5209,IND,3585,SFO,3469,,0,319
56885,UA,5209,ISN,3659,DEN,3751,Y,0,ERJ
56886,UA,5209,ITH,3947,EWR,3494,Y,0,DH2 DH3
56887,UA,5209,ITO,3415,LAX,3484,,0,738
56888,UA,5209,JAC,4027,DEN,3751,,0,319
56889,UA,5209,JAN,3580,IAH,3550,Y,0,ERJ
56890,UA,5209,JAN,3580,ORD,3830,Y,0,ERJ
56891,UA,5209,JAX,3712,EWR,3494,Y,0,ERJ
56892,UA,5209,JAX,3712,IAD,3714,Y,0,ERJ CR7 E70
56893,UA,5209,JAX,3712,IAH,3550,Y,0,ERJ
56894,UA,5209,JAX,3712,MHH,1930,Y,0,SF3
56895,UA,5209,JAX,3712,ORD,3830,,0,73G 320
56896,UA,5209,JAX,3712,TPA,3646,Y,0,SF3
56897,UA,5209,JED,2072,ADD,1107,Y,0,333
56898,UA,5209,JED,2072,FRA,340,Y,0,333
56899,UA,5209,JFK,3797,BOG,2709,Y,0,330
56900,UA,5209,JFK,3797,BRU,302,Y,0,333
56901,UA,5209,JFK,3797,CAI,1128,Y,0,773
56902,UA,5209,JFK,3797,DUB,599,Y,0,330
56903,UA,5209,JFK,3797,FRA,340,Y,0,388 744
56904,UA,5209,JFK,3797,GVA,1665,Y,0,333
56905,UA,5209,JFK,3797,IAD,3714,Y,0,CRJ
56906,UA,5209,JFK,3797,ICN,3930,Y,0,77W
56907,UA,5209,JFK,3797,JNB,813,Y,0,346
56908,UA,5209,JFK,3797,LAX,3484,,0,757
56909,UA,5209,JFK,3797,MUC,346,Y,0,333
56910,UA,5209,JFK,3797,NRT,2279,Y,0,77W
56911,UA,5209,JFK,3797,PEK,3364,Y,0,773
56912,UA,5209,JFK,3797,PTY,1871,Y,0,738
56913,UA,5209,JFK,3797,SAL,1892,Y,0,320
56914,UA,5209,JFK,3797,SFO,3469,,0,757
56915,UA,5209,JFK,3797,VIE,1613,Y,0,772
56916,UA,5209,JFK,3797,ZRH,1678,Y,0,333
56917,UA,5209,JHW,7059,BFD,5722,Y,0,BE1
56918,UA,5209,JHW,7059,CLE,3486,Y,0,BE1
56919,UA,5209,JNB,813,DKR,1084,Y,0,343
56920,UA,5209,JNB,813,JFK,3797,Y,0,346
56921,UA,5209,JST,4169,AOO,3694,Y,0,SF3
56922,UA,5209,JST,4169,IAD,3714,Y,0,SF3
56923,UA,5209,KGL,1165,EBB,1187,Y,0,332
56924,UA,5209,KGL,1165,NBO,4059,Y,0,332
56925,UA,5209,KIX,3992,GUM,2246,,0,73G 738
56926,UA,5209,KIX,3992,SFO,3469,,0,777 788
56927,UA,5209,KOA,3514,DEN,3751,,0,752
56928,UA,5209,KOA,3514,LAX,3484,,0,753
56929,UA,5209,KOA,3514,SFO,3469,,0,753 739 738
56930,UA,5209,KSA,2257,KWA,2251,,0,738
56931,UA,5209,KSA,2257,PNI,2255,,0,738
56932,UA,5209,KWA,2251,KSA,2257,,0,738
56933,UA,5209,KWA,2251,MAJ,2249,,0,738
56934,UA,5209,KWA,2251,PNI,2255,,0,738
56935,UA,5209,KWI,2176,BAH,2057,,0,777
56936,UA,5209,KWI,2176,IAD,3714,,0,777
56937,UA,5209,LAD,951,FIH,1020,Y,0,333
56938,UA,5209,LAN,3544,ORD,3830,Y,0,ERJ
56939,UA,5209,LAR,5746,DEN,3751,Y,0,EM2
56940,UA,5209,LAS,3877,CLE,3486,,0,739 738
56941,UA,5209,LAS,3877,DEN,3751,,0,320 752 319 738 739
56942,UA,5209,LAS,3877,EWR,3494,,0,738 739 753 752 320
56943,UA,5209,LAS,3877,FAT,3687,Y,0,EM2
56944,UA,5209,LAS,3877,IAD,3714,,0,320 752 739
56945,UA,5209,LAS,3877,IAH,3550,,0,738 319 739 320 73G
56946,UA,5209,LAS,3877,LAX,3484,,0,752 738 319 320 739
56947,UA,5209,LAS,3877,ORD,3830,,0,73G 738 739 320 752 319
56948,UA,5209,LAS,3877,PSP,3839,Y,0,EM2
56949,UA,5209,LAS,3877,PTY,1871,Y,0,738
56950,UA,5209,LAS,3877,SFO,3469,,0,739 738 320 752 319 753
56951,UA,5209,LAX,3484,ABQ,4019,Y,0,CR7
56952,UA,5209,LAX,3484,AKL,2006,Y,0,773 772
56953,UA,5209,LAX,3484,ASE,7001,Y,0,CR7
56954,UA,5209,LAX,3484,AUS,3673,Y,0,CR7
56955,UA,5209,LAX,3484,BFL,3558,Y,0,EM2
56956,UA,5209,LAX,3484,BJX,1815,,0,319
56957,UA,5209,LAX,3484,BOI,3495,Y,0,CR7 CRJ
56958,UA,5209,LAX,3484,BOS,3448,,0,752 753 320 739
56959,UA,5209,LAX,3484,BWI,3849,,0,738 319 320 739
56960,UA,5209,LAX,3484,CLD,4088,Y,0,EM2
56961,UA,5209,LAX,3484,CLE,3486,,0,738 320 319 739
56962,UA,5209,LAX,3484,COS,3819,Y,0,CRJ CR7
56963,UA,5209,LAX,3484,CUN,1852,,0,739 738
56964,UA,5209,LAX,3484,DEN,3751,,0,752 739 738 320 753 319
56965,UA,5209,LAX,3484,DFW,3670,Y,0,CR7
56966,UA,5209,LAX,3484,DGO,1801,Y,0,ERJ
56967,UA,5209,LAX,3484,EWR,3494,,0,738 319 752 739 320 753
56968,UA,5209,LAX,3484,FAT,3687,Y,0,EM2 CR7
56969,UA,5209,LAX,3484,FRA,340,Y,0,74H
56970,UA,5209,LAX,3484,GDL,1804,,0,319
56971,UA,5209,LAX,3484,HND,2359,Y,0,777
56972,UA,5209,LAX,3484,HNL,3728,,0,777 738 753 739
56973,UA,5209,LAX,3484,IAD,3714,,0,753 320 752 739 738
56974,UA,5209,LAX,3484,IAH,3550,,0,739 320 738 319 752 753
56975,UA,5209,LAX,3484,ICN,3930,Y,0,77L 744
56976,UA,5209,LAX,3484,ICT,3457,Y,0,CR7
56977,UA,5209,LAX,3484,IGM,6132,Y,0,BE1
56978,UA,5209,LAX,3484,ITO,3415,,0,738
56979,UA,5209,LAX,3484,JFK,3797,,0,757
56980,UA,5209,LAX,3484,KOA,3514,,0,753
56981,UA,5209,LAX,3484,LAS,3877,,0,739 319 738 320 752
56982,UA,5209,LAX,3484,LHR,507,,0,777
56983,UA,5209,LAX,3484,LIH,3602,,0,752
56984,UA,5209,LAX,3484,MCO,3878,,0,739
56985,UA,5209,LAX,3484,MEX,1824,,0,320
56986,UA,5209,LAX,3484,MRY,3948,Y,0,CRJ
56987,UA,5209,LAX,3484,MSP,3858,Y,0,CR7
56988,UA,5209,LAX,3484,MSY,3861,,0,320 319 738
56989,UA,5209,LAX,3484,MUC,346,Y,0,346
56990,UA,5209,LAX,3484,NRT,2279,,0,788
56991,UA,5209,LAX,3484,OGG,3456,,0,753 738
56992,UA,5209,LAX,3484,OKC,3863,Y,0,CR7
56993,UA,5209,LAX,3484,ORD,3830,,0,739 738 752 320 319 753
56994,UA,5209,LAX,3484,PDX,3720,Y,0,CR7 CRJ
56995,UA,5209,LAX,3484,PEK,3364,Y,0,773
56996,UA,5209,LAX,3484,PHX,3462,Y,0,CR7 CRJ
56997,UA,5209,LAX,3484,PIT,3570,,0,319 738
56998,UA,5209,LAX,3484,PSP,3839,Y,0,EM2 CR7 CRJ
56999,UA,5209,LAX,3484,PTY,1871,Y,0,738
57000,UA,5209,LAX,3484,PVG,3406,,0,788
57001,UA,5209,LAX,3484,PVR,1836,,0,738
57002,UA,5209,LAX,3484,RNO,3807,Y,0,CR7
57003,UA,5209,LAX,3484,SAL,1892,Y,0,320 321
57004,UA,5209,LAX,3484,SAN,3731,Y,0,EM2 CR7
57005,UA,5209,LAX,3484,SAT,3621,Y,0,CR7
57006,UA,5209,LAX,3484,SBA,3949,Y,0,EM2
57007,UA,5209,LAX,3484,SBP,5768,Y,0,EM2
57008,UA,5209,LAX,3484,SEA,3577,,0,319 738 320 752
57009,UA,5209,LAX,3484,SFO,3469,,0,739 752 753 319 320 738
57010,UA,5209,LAX,3484,SJC,3748,Y,0,CR7
57011,UA,5209,LAX,3484,SJD,1840,,0,739 320
57012,UA,5209,LAX,3484,SLC,3536,Y,0,CR7 CRJ
57013,UA,5209,LAX,3484,SMF,3817,Y,0,CR7 CRJ
57014,UA,5209,LAX,3484,SMX,5772,Y,0,EM2
57015,UA,5209,LAX,3484,SYD,3361,,0,777
57016,UA,5209,LAX,3484,TUS,3636,Y,0,CRJ CR7
57017,UA,5209,LAX,3484,YLW,87,Y,0,CR7
57018,UA,5209,LAX,3484,YUL,146,Y,0,319
57019,UA,5209,LAX,3484,YUM,3596,Y,0,EM2
57020,UA,5209,LAX,3484,YVR,156,Y,0,CR7
57021,UA,5209,LAX,3484,YYZ,193,Y,0,320 321
57022,UA,5209,LAX,3484,ZRH,1678,Y,0,343
57023,UA,5209,LBB,3829,DEN,3751,Y,0,ERJ
57024,UA,5209,LBB,3829,IAH,3550,Y,0,ERJ
57025,UA,5209,LBL,4341,DDC,5733,Y,0,BE1
57026,UA,5209,LBL,4341,DEN,3751,Y,0,BE1
57027,UA,5209,LCH,3513,IAH,3550,Y,0,ERJ
57028,UA,5209,LED,2948,VIE,1613,Y,0,100 F70
57029,UA,5209,LEX,4017,IAH,3550,Y,0,ERJ
57030,UA,5209,LEX,4017,ORD,3830,Y,0,ERJ CRJ
57031,UA,5209,LFT,3493,IAH,3550,Y,0,ERJ
57032,UA,5209,LFW,298,BRU,302,Y,0,333
57033,UA,5209,LGA,3697,CLE,3486,Y,0,ERJ E70
57034,UA,5209,LGA,3697,DEN,3751,,0,752 320 738
57035,UA,5209,LGA,3697,IAD,3714,Y,0,CRJ ERJ E70 CR7
57036,UA,5209,LGA,3697,IAH,3550,,0,738 320 73G 319
57037,UA,5209,LGA,3697,ORD,3830,,0,319 320 738 73G 752
57038,UA,5209,LGA,3697,YOW,100,Y,0,CRJ
57039,UA,5209,LGA,3697,YUL,146,Y,0,E75
57040,UA,5209,LGA,3697,YYZ,193,Y,0,E90 CRA E75
57041,UA,5209,LHR,507,EWR,3494,,0,763 777 752
57042,UA,5209,LHR,507,IAD,3714,,0,752 777
57043,UA,5209,LHR,507,IAH,3550,,0,763 788
57044,UA,5209,LHR,507,LAX,3484,,0,777
57045,UA,5209,LHR,507,ORD,3830,,0,763
57046,UA,5209,LHR,507,SFO,3469,,0,777
57047,UA,5209,LIH,3602,DEN,3751,,0,752
57048,UA,5209,LIH,3602,HNL,3728,Y,0,AT7
57049,UA,5209,LIH,3602,LAX,3484,,0,752
57050,UA,5209,LIH,3602,SFO,3469,,0,752
57051,UA,5209,LIM,2789,EWR,3494,,0,752
57052,UA,5209,LIM,2789,IAH,3550,,0,763
57053,UA,5209,LIM,2789,MIA,3576,Y,0,330
57054,UA,5209,LIR,1881,EWR,3494,,0,738
57055,UA,5209,LIR,1881,IAH,3550,,0,739 738
57056,UA,5209,LIS,1638,EWR,3494,,0,752
57057,UA,5209,LIS,1638,MIA,3576,Y,0,332 343
